Timestamp,Temperature,Humidity
2:8:57 | 11-5-2024,18.56,67.13
2:9:57 | 11-5-2024,18.57,67.09
2:10:57 | 11-5-2024,18.56,67.16
2:11:57 | 11-5-2024,18.56,67.16
2:12:57 | 11-5-2024,18.55,67.13
2:13:57 | 11-5-2024,18.54,67.23
2:14:57 | 11-5-2024,18.53,67.16
2:15:57 | 11-5-2024,18.53,67.15
2:16:57 | 11-5-2024,18.55,67.16
2:17:57 | 11-5-2024,18.55,66.95
2:18:57 | 11-5-2024,18.54,66.90
2:19:57 | 11-5-2024,18.55,66.89
2:20:57 | 11-5-2024,18.54,66.92
2:21:57 | 11-5-2024,18.54,66.81
2:22:57 | 11-5-2024,18.53,66.84
2:23:57 | 11-5-2024,18.53,66.91
2:24:57 | 11-5-2024,18.53,66.88
2:25:57 | 11-5-2024,18.53,66.76
2:26:57 | 11-5-2024,18.52,66.83
2:27:57 | 11-5-2024,18.53,66.93
2:28:57 | 11-5-2024,18.52,66.81
2:29:57 | 11-5-2024,18.51,66.96
2:30:57 | 11-5-2024,18.51,66.94
2:31:57 | 11-5-2024,18.53,66.88
2:32:57 | 11-5-2024,18.48,66.96
2:33:57 | 11-5-2024,18.52,66.96
2:34:57 | 11-5-2024,18.49,66.72
2:35:57 | 11-5-2024,18.49,66.69
2:36:57 | 11-5-2024,18.49,66.65
2:37:57 | 11-5-2024,18.46,66.73
2:38:57 | 11-5-2024,18.46,66.77
2:39:57 | 11-5-2024,18.45,66.59
2:40:57 | 11-5-2024,18.48,66.61
2:41:57 | 11-5-2024,18.48,66.47
2:42:57 | 11-5-2024,18.50,66.60
2:43:57 | 11-5-2024,18.48,66.70
2:44:57 | 11-5-2024,18.48,66.63
2:45:57 | 11-5-2024,18.46,66.66
2:46:57 | 11-5-2024,18.44,66.47
2:47:57 | 11-5-2024,18.42,66.51
2:48:57 | 11-5-2024,18.39,66.57
2:49:57 | 11-5-2024,18.42,66.69
2:50:57 | 11-5-2024,18.42,66.73
2:51:57 | 11-5-2024,18.43,66.75
2:52:57 | 11-5-2024,18.43,66.70
2:53:57 | 11-5-2024,18.41,66.78
2:54:57 | 11-5-2024,18.43,66.68
2:55:57 | 11-5-2024,18.42,66.55
2:56:57 | 11-5-2024,18.40,66.59
2:57:57 | 11-5-2024,18.42,66.58
2:58:57 | 11-5-2024,18.39,66.43
2:59:57 | 11-5-2024,18.38,66.51
3:0:57 | 11-5-2024,18.38,66.58
3:1:57 | 11-5-2024,18.35,66.61
3:2:57 | 11-5-2024,18.37,66.56
3:3:57 | 11-5-2024,18.37,66.72
3:4:57 | 11-5-2024,18.34,66.71
3:5:57 | 11-5-2024,18.34,66.75
3:6:57 | 11-5-2024,18.36,66.79
3:7:57 | 11-5-2024,18.33,66.77
3:8:57 | 11-5-2024,18.33,66.83
3:9:57 | 11-5-2024,18.32,66.88
3:10:57 | 11-5-2024,18.33,67.01
3:11:57 | 11-5-2024,18.32,67.05
3:12:57 | 11-5-2024,18.33,67.12
3:13:57 | 11-5-2024,18.37,67.19
3:14:57 | 11-5-2024,18.38,67.21
3:15:57 | 11-5-2024,18.36,67.04
3:16:57 | 11-5-2024,18.35,66.95
3:17:57 | 11-5-2024,18.37,67.11
3:18:57 | 11-5-2024,18.37,67.16
3:19:57 | 11-5-2024,18.39,67.07
3:20:57 | 11-5-2024,18.39,67.03
3:21:57 | 11-5-2024,18.39,67.13
3:22:57 | 11-5-2024,18.38,67.26
3:23:57 | 11-5-2024,18.38,67.19
3:24:57 | 11-5-2024,18.40,67.30
3:25:57 | 11-5-2024,18.43,67.21
3:26:57 | 11-5-2024,18.42,67.15
3:27:57 | 11-5-2024,18.44,67.08
3:28:57 | 11-5-2024,18.46,66.98
3:29:57 | 11-5-2024,18.47,67.00
3:30:57 | 11-5-2024,18.46,66.94
3:31:57 | 11-5-2024,18.48,66.99
3:32:57 | 11-5-2024,18.47,66.83
3:33:57 | 11-5-2024,18.46,66.98
3:34:57 | 11-5-2024,18.51,66.86
3:35:57 | 11-5-2024,18.48,66.71
3:36:57 | 11-5-2024,18.46,66.62
3:37:57 | 11-5-2024,18.46,66.65
3:38:57 | 11-5-2024,18.46,66.68
3:39:57 | 11-5-2024,18.48,66.47
3:40:57 | 11-5-2024,18.48,66.58
3:41:57 | 11-5-2024,18.51,66.48
3:42:57 | 11-5-2024,18.49,66.56
3:43:57 | 11-5-2024,18.48,66.69
3:44:57 | 11-5-2024,18.50,66.56
3:45:57 | 11-5-2024,18.54,66.48
3:46:57 | 11-5-2024,18.53,66.26
3:47:57 | 11-5-2024,18.52,66.31
3:48:57 | 11-5-2024,18.53,66.23
3:49:57 | 11-5-2024,18.54,65.98
3:50:57 | 11-5-2024,18.54,65.79
3:51:57 | 11-5-2024,18.55,65.76
3:52:57 | 11-5-2024,18.55,65.66
3:53:57 | 11-5-2024,18.54,65.62
3:54:57 | 11-5-2024,18.54,65.81
3:55:57 | 11-5-2024,18.52,65.78
3:56:57 | 11-5-2024,18.53,65.71
3:57:57 | 11-5-2024,18.53,65.73
3:58:57 | 11-5-2024,18.54,65.75
3:59:57 | 11-5-2024,18.55,65.71
4:0:57 | 11-5-2024,18.55,65.63
4:1:57 | 11-5-2024,18.53,65.69
4:2:57 | 11-5-2024,18.57,65.62
4:3:57 | 11-5-2024,18.55,65.58
4:4:57 | 11-5-2024,18.54,65.59
4:5:57 | 11-5-2024,18.55,65.71
4:6:57 | 11-5-2024,18.57,65.71
4:7:57 | 11-5-2024,18.55,65.86
4:8:57 | 11-5-2024,18.54,65.98
4:9:57 | 11-5-2024,18.54,65.83
4:10:57 | 11-5-2024,18.56,65.82
4:11:57 | 11-5-2024,18.56,65.96
4:12:57 | 11-5-2024,18.58,65.80
4:13:57 | 11-5-2024,18.54,65.89
4:14:57 | 11-5-2024,18.56,65.61
4:15:57 | 11-5-2024,18.55,65.68
4:16:57 | 11-5-2024,18.54,65.75
4:17:57 | 11-5-2024,18.55,65.68
4:18:57 | 11-5-2024,18.51,65.67
4:19:57 | 11-5-2024,18.56,65.91
4:20:57 | 11-5-2024,18.56,65.79
4:21:57 | 11-5-2024,18.56,65.84
4:22:57 | 11-5-2024,18.56,65.71
4:23:57 | 11-5-2024,18.57,65.77
4:24:57 | 11-5-2024,18.57,65.65
4:25:57 | 11-5-2024,18.57,65.64
4:26:57 | 11-5-2024,18.59,65.64
4:27:57 | 11-5-2024,18.58,65.82
4:28:57 | 11-5-2024,18.60,65.64
4:29:57 | 11-5-2024,18.58,65.62
4:30:57 | 11-5-2024,18.61,65.66
4:31:57 | 11-5-2024,18.62,65.69
4:32:57 | 11-5-2024,18.63,65.67
4:33:57 | 11-5-2024,18.64,65.73
4:34:57 | 11-5-2024,18.61,65.69
4:35:57 | 11-5-2024,18.60,65.65
4:36:57 | 11-5-2024,18.61,65.61
4:37:57 | 11-5-2024,18.62,65.58
4:38:57 | 11-5-2024,18.60,65.42
4:39:57 | 11-5-2024,18.59,65.51
4:40:57 | 11-5-2024,18.62,65.36
4:41:57 | 11-5-2024,18.60,65.49
4:42:57 | 11-5-2024,18.61,65.28
4:43:57 | 11-5-2024,18.62,65.41
4:44:57 | 11-5-2024,18.58,65.56
4:45:57 | 11-5-2024,18.59,65.48
4:46:57 | 11-5-2024,18.57,65.32
4:47:57 | 11-5-2024,18.53,65.73
4:48:57 | 11-5-2024,18.52,65.65
4:49:57 | 11-5-2024,18.51,65.63
4:50:57 | 11-5-2024,18.47,65.60
4:51:57 | 11-5-2024,18.45,65.62
4:52:57 | 11-5-2024,18.46,65.70
4:53:57 | 11-5-2024,18.41,65.37
4:54:57 | 11-5-2024,18.38,65.32
4:55:57 | 11-5-2024,18.35,65.30
4:56:57 | 11-5-2024,18.33,65.23
4:57:57 | 11-5-2024,18.28,65.46
4:58:57 | 11-5-2024,18.28,65.46
4:59:57 | 11-5-2024,18.25,65.49
5:0:57 | 11-5-2024,18.26,65.39
5:1:57 | 11-5-2024,18.26,65.35
5:2:57 | 11-5-2024,18.25,65.44
5:3:57 | 11-5-2024,18.22,65.27
5:4:57 | 11-5-2024,18.22,65.33
5:5:57 | 11-5-2024,18.20,65.41
5:6:57 | 11-5-2024,18.19,65.56
5:7:57 | 11-5-2024,18.22,65.58
5:8:57 | 11-5-2024,18.15,65.46
5:9:57 | 11-5-2024,18.13,65.62
5:10:57 | 11-5-2024,18.11,65.58
5:11:57 | 11-5-2024,18.11,65.48
5:12:57 | 11-5-2024,18.08,65.46
5:13:57 | 11-5-2024,18.05,65.59
5:14:57 | 11-5-2024,18.03,65.68
5:15:57 | 11-5-2024,17.98,65.79
5:16:57 | 11-5-2024,17.96,65.85
5:17:57 | 11-5-2024,17.97,66.07
5:18:57 | 11-5-2024,17.97,65.99
5:19:57 | 11-5-2024,17.95,66.04
5:20:57 | 11-5-2024,17.92,66.04
5:21:57 | 11-5-2024,17.91,66.07
5:22:57 | 11-5-2024,17.90,66.30
5:23:57 | 11-5-2024,17.92,66.24
5:24:57 | 11-5-2024,17.86,66.37
5:25:57 | 11-5-2024,17.88,66.51
5:26:57 | 11-5-2024,17.89,66.33
5:27:57 | 11-5-2024,17.84,66.59
5:28:57 | 11-5-2024,17.90,66.59
5:29:57 | 11-5-2024,17.86,66.57
5:30:57 | 11-5-2024,17.86,66.57
5:31:57 | 11-5-2024,17.85,66.64
5:32:57 | 11-5-2024,17.87,66.57
5:33:57 | 11-5-2024,17.87,66.69
5:34:57 | 11-5-2024,17.87,66.66
5:35:57 | 11-5-2024,17.89,66.62
5:36:57 | 11-5-2024,17.90,66.52
5:37:57 | 11-5-2024,17.89,66.42
5:38:57 | 11-5-2024,17.92,66.48
5:39:57 | 11-5-2024,17.92,66.38
5:40:57 | 11-5-2024,17.91,66.51
5:41:57 | 11-5-2024,17.93,66.26
5:42:57 | 11-5-2024,17.94,66.26
5:43:57 | 11-5-2024,17.87,66.35
5:44:57 | 11-5-2024,17.88,66.42
5:45:57 | 11-5-2024,17.88,66.33
5:46:57 | 11-5-2024,17.89,66.37
5:47:57 | 11-5-2024,17.92,66.32
5:48:57 | 11-5-2024,17.90,66.23
5:49:57 | 11-5-2024,17.89,66.23
5:50:57 | 11-5-2024,17.89,66.28
5:51:57 | 11-5-2024,17.88,66.41
5:52:57 | 11-5-2024,17.87,66.36
5:53:57 | 11-5-2024,17.87,66.26
5:54:57 | 11-5-2024,17.90,66.20
5:55:57 | 11-5-2024,17.91,66.14
5:56:57 | 11-5-2024,17.92,66.16
5:57:57 | 11-5-2024,17.93,66.10
5:58:57 | 11-5-2024,17.93,65.98
5:59:57 | 11-5-2024,17.92,66.04
6:0:57 | 11-5-2024,17.91,66.04
6:1:57 | 11-5-2024,17.88,66.19
6:2:57 | 11-5-2024,17.91,66.30
6:3:57 | 11-5-2024,17.92,66.09
6:4:57 | 11-5-2024,17.92,66.06
6:5:57 | 11-5-2024,17.91,66.06
6:6:57 | 11-5-2024,17.89,66.00
6:7:57 | 11-5-2024,17.85,65.98
6:8:57 | 11-5-2024,17.85,66.07
6:9:57 | 11-5-2024,17.85,66.12
6:10:57 | 11-5-2024,17.87,66.20
6:11:57 | 11-5-2024,17.85,66.25
6:12:57 | 11-5-2024,17.85,66.15
6:13:57 | 11-5-2024,17.83,66.28
6:14:57 | 11-5-2024,17.84,66.30
6:15:57 | 11-5-2024,17.86,66.18
6:16:57 | 11-5-2024,17.84,66.30
6:17:57 | 11-5-2024,17.85,66.33
6:18:57 | 11-5-2024,17.87,66.27
6:19:57 | 11-5-2024,17.80,66.27
6:20:57 | 11-5-2024,17.83,66.31
6:21:57 | 11-5-2024,17.85,66.26
6:22:57 | 11-5-2024,17.79,66.34
6:23:57 | 11-5-2024,17.80,66.41
6:24:57 | 11-5-2024,17.79,66.30
6:25:57 | 11-5-2024,17.77,66.26
6:26:57 | 11-5-2024,17.75,66.44
6:27:57 | 11-5-2024,17.80,66.31
6:28:57 | 11-5-2024,17.77,66.35
6:29:57 | 11-5-2024,17.78,66.27
6:30:57 | 11-5-2024,17.76,66.27
6:31:57 | 11-5-2024,17.75,66.41
6:32:57 | 11-5-2024,17.79,66.28
6:33:57 | 11-5-2024,17.80,66.31
6:34:57 | 11-5-2024,17.77,66.28
6:35:57 | 11-5-2024,17.78,66.23
6:36:57 | 11-5-2024,17.75,66.30
6:37:57 | 11-5-2024,17.76,66.19
6:38:57 | 11-5-2024,17.81,66.21
6:39:57 | 11-5-2024,17.82,66.04
6:40:57 | 11-5-2024,17.83,65.93
6:41:57 | 11-5-2024,17.83,65.88
6:42:57 | 11-5-2024,17.82,65.90
6:43:57 | 11-5-2024,17.80,66.05
6:44:57 | 11-5-2024,17.81,66.02
6:45:57 | 11-5-2024,17.74,66.13
6:46:57 | 11-5-2024,17.77,66.07
6:47:57 | 11-5-2024,17.78,66.22
6:48:57 | 11-5-2024,17.80,66.16
6:49:57 | 11-5-2024,17.80,66.11
6:50:57 | 11-5-2024,17.78,66.21
6:51:57 | 11-5-2024,17.78,66.17
6:52:57 | 11-5-2024,17.79,66.23
6:53:57 | 11-5-2024,17.79,66.31
6:54:57 | 11-5-2024,17.79,66.16
6:55:57 | 11-5-2024,17.81,66.10
6:56:57 | 11-5-2024,17.78,66.04
6:57:57 | 11-5-2024,17.79,66.27
6:58:57 | 11-5-2024,17.80,66.24
6:59:57 | 11-5-2024,17.74,66.20
7:0:57 | 11-5-2024,17.72,66.39
7:1:57 | 11-5-2024,17.74,66.30
7:2:57 | 11-5-2024,17.75,66.15
7:3:57 | 11-5-2024,17.78,66.28
7:4:57 | 11-5-2024,17.75,66.28
7:5:57 | 11-5-2024,17.80,66.25
7:6:57 | 11-5-2024,17.80,66.21
7:7:57 | 11-5-2024,17.78,65.94
7:8:57 | 11-5-2024,17.76,65.91
7:9:57 | 11-5-2024,17.73,65.96
7:10:57 | 11-5-2024,17.77,66.09
7:11:57 | 11-5-2024,17.79,66.05
7:12:57 | 11-5-2024,17.78,66.02
7:13:57 | 11-5-2024,17.79,65.94
7:14:57 | 11-5-2024,17.83,65.75
7:15:57 | 11-5-2024,17.83,65.84
7:16:57 | 11-5-2024,17.83,65.76
7:17:57 | 11-5-2024,17.82,65.79
7:18:57 | 11-5-2024,17.81,65.71
7:19:57 | 11-5-2024,17.81,65.71
7:20:57 | 11-5-2024,17.83,65.58
7:21:57 | 11-5-2024,17.88,65.51
7:22:57 | 11-5-2024,17.85,65.38
7:23:57 | 11-5-2024,17.90,65.18
7:24:57 | 11-5-2024,17.91,65.41
7:25:57 | 11-5-2024,17.94,65.38
7:26:57 | 11-5-2024,17.92,65.37
7:27:57 | 11-5-2024,17.88,65.32
7:28:57 | 11-5-2024,17.87,65.47
7:29:57 | 11-5-2024,17.90,65.48
7:30:57 | 11-5-2024,17.92,65.33
7:31:57 | 11-5-2024,17.91,65.25
7:32:57 | 11-5-2024,17.89,65.33
7:33:57 | 11-5-2024,17.93,65.41
7:34:57 | 11-5-2024,17.92,65.54
7:35:57 | 11-5-2024,17.91,65.29
7:36:57 | 11-5-2024,17.92,65.38
7:37:57 | 11-5-2024,17.93,65.26
7:38:57 | 11-5-2024,17.94,65.19
7:39:57 | 11-5-2024,17.90,65.02
7:40:57 | 11-5-2024,17.88,65.23
7:41:57 | 11-5-2024,17.90,65.38
7:42:57 | 11-5-2024,17.94,65.26
7:43:57 | 11-5-2024,17.94,65.14
7:44:57 | 11-5-2024,17.91,65.38
7:45:57 | 11-5-2024,17.93,65.36
7:46:57 | 11-5-2024,17.95,65.18
7:47:57 | 11-5-2024,17.97,65.18
7:48:57 | 11-5-2024,18.00,65.14
7:49:57 | 11-5-2024,18.01,65.23
7:50:57 | 11-5-2024,17.98,64.51
7:51:57 | 11-5-2024,17.97,64.41
7:52:57 | 11-5-2024,17.95,64.23
7:53:57 | 11-5-2024,17.88,64.41
7:54:57 | 11-5-2024,17.84,64.30
7:55:57 | 11-5-2024,17.80,64.46
7:56:57 | 11-5-2024,17.75,64.57
7:57:57 | 11-5-2024,17.75,65.01
7:58:57 | 11-5-2024,17.79,64.93
7:59:57 | 11-5-2024,17.81,64.96
8:0:57 | 11-5-2024,17.87,64.71
8:1:57 | 11-5-2024,17.88,64.67
8:2:57 | 11-5-2024,17.91,64.60
8:3:57 | 11-5-2024,17.95,64.42
8:4:57 | 11-5-2024,17.97,64.37
8:5:57 | 11-5-2024,17.98,64.34
8:6:57 | 11-5-2024,18.00,63.97
8:7:57 | 11-5-2024,17.90,63.83
8:8:57 | 11-5-2024,17.81,64.00
8:9:57 | 11-5-2024,17.67,64.43
8:10:57 | 11-5-2024,17.57,65.15
8:11:57 | 11-5-2024,17.58,65.55
8:12:57 | 11-5-2024,17.54,65.41
8:13:57 | 11-5-2024,17.51,65.63
8:14:57 | 11-5-2024,17.61,65.60
8:15:57 | 11-5-2024,17.64,65.39
8:16:57 | 11-5-2024,17.62,65.35
8:17:57 | 11-5-2024,17.68,65.71
8:18:57 | 11-5-2024,17.71,65.62
8:19:57 | 11-5-2024,17.67,65.53
8:20:57 | 11-5-2024,17.72,65.46
8:21:57 | 11-5-2024,17.74,65.15
8:22:57 | 11-5-2024,17.67,65.32
8:23:57 | 11-5-2024,17.73,65.57
8:24:57 | 11-5-2024,17.70,65.53
8:25:57 | 11-5-2024,17.71,65.71
8:26:57 | 11-5-2024,17.73,65.86
8:27:57 | 11-5-2024,17.78,65.78
8:28:57 | 11-5-2024,17.83,65.62
8:29:57 | 11-5-2024,17.71,65.39
8:30:57 | 11-5-2024,17.68,65.71
8:31:57 | 11-5-2024,17.59,65.63
8:32:57 | 11-5-2024,17.50,66.06
8:33:57 | 11-5-2024,17.39,66.16
8:34:57 | 11-5-2024,17.28,66.79
8:35:57 | 11-5-2024,17.23,67.04
8:36:57 | 11-5-2024,17.32,67.10
8:37:57 | 11-5-2024,17.35,67.26
8:38:57 | 11-5-2024,17.31,67.48
8:39:57 | 11-5-2024,17.29,67.23
8:40:57 | 11-5-2024,17.28,67.51
8:41:57 | 11-5-2024,17.35,67.61
8:42:57 | 11-5-2024,17.50,67.13
8:43:57 | 11-5-2024,17.49,67.07
8:44:57 | 11-5-2024,17.40,66.88
8:45:57 | 11-5-2024,17.45,67.31
8:46:57 | 11-5-2024,17.50,67.01
8:47:57 | 11-5-2024,17.49,66.99
8:48:57 | 11-5-2024,17.55,66.80
8:49:57 | 11-5-2024,17.50,66.86
8:50:57 | 11-5-2024,17.53,66.94
8:51:57 | 11-5-2024,17.57,66.69
8:52:57 | 11-5-2024,17.66,66.62
8:53:57 | 11-5-2024,17.60,66.34
8:54:57 | 11-5-2024,17.62,66.57
8:55:57 | 11-5-2024,17.64,66.28
8:56:57 | 11-5-2024,17.73,66.11
8:57:57 | 11-5-2024,17.72,65.99
8:58:57 | 11-5-2024,17.76,66.25
8:59:57 | 11-5-2024,17.72,66.19
9:0:57 | 11-5-2024,17.64,65.96
9:1:57 | 11-5-2024,17.57,66.45
9:2:57 | 11-5-2024,17.53,66.45
9:3:57 | 11-5-2024,17.47,66.72
9:4:57 | 11-5-2024,17.49,66.87
9:5:57 | 11-5-2024,17.48,66.64
9:6:57 | 11-5-2024,17.51,66.64
9:7:57 | 11-5-2024,17.45,66.63
9:8:57 | 11-5-2024,17.41,66.60
9:9:57 | 11-5-2024,17.36,66.84
9:10:57 | 11-5-2024,17.34,67.03
9:11:57 | 11-5-2024,17.34,66.90
9:12:57 | 11-5-2024,17.36,66.79
9:13:57 | 11-5-2024,17.33,67.04
9:14:57 | 11-5-2024,17.33,67.03
9:15:57 | 11-5-2024,17.37,66.89
9:16:57 | 11-5-2024,17.40,66.58
9:17:57 | 11-5-2024,17.47,66.30
9:18:57 | 11-5-2024,17.42,66.15
9:19:57 | 11-5-2024,17.45,66.30
9:20:57 | 11-5-2024,17.48,66.17
9:21:57 | 11-5-2024,17.60,66.36
9:22:57 | 11-5-2024,17.68,65.92
9:23:57 | 11-5-2024,17.68,65.81
9:24:57 | 11-5-2024,17.63,65.71
9:25:57 | 11-5-2024,17.67,65.46
9:26:57 | 11-5-2024,17.59,65.47
9:27:57 | 11-5-2024,17.56,66.12
9:28:57 | 11-5-2024,17.54,65.77
9:29:57 | 11-5-2024,17.55,65.74
9:30:57 | 11-5-2024,17.58,65.28
9:31:57 | 11-5-2024,17.58,65.52
9:32:57 | 11-5-2024,17.61,65.30
9:33:57 | 11-5-2024,17.60,65.49
9:34:57 | 11-5-2024,17.69,65.47
9:35:57 | 11-5-2024,17.85,65.22
9:36:57 | 11-5-2024,17.83,64.76
9:37:57 | 11-5-2024,17.79,64.56
9:38:57 | 11-5-2024,17.75,64.82
9:39:57 | 11-5-2024,17.76,64.97
9:40:57 | 11-5-2024,17.78,65.12
9:41:57 | 11-5-2024,17.82,64.93
9:42:57 | 11-5-2024,17.72,64.92
9:43:57 | 11-5-2024,17.76,64.89
9:44:57 | 11-5-2024,17.83,64.77
9:45:57 | 11-5-2024,17.83,64.53
9:46:57 | 11-5-2024,17.78,64.42
9:47:57 | 11-5-2024,17.83,64.71
9:48:57 | 11-5-2024,17.91,64.64
9:49:57 | 11-5-2024,18.01,64.20
9:50:57 | 11-5-2024,18.05,63.80
9:51:57 | 11-5-2024,18.03,63.74
9:52:57 | 11-5-2024,18.00,63.88
9:53:57 | 11-5-2024,18.00,63.87
9:54:57 | 11-5-2024,17.98,64.18
9:55:57 | 11-5-2024,17.99,64.05
9:56:57 | 11-5-2024,18.06,64.37
9:57:57 | 11-5-2024,18.18,64.27
9:58:57 | 11-5-2024,18.27,63.94
9:59:57 | 11-5-2024,18.36,63.75
10:0:57 | 11-5-2024,18.38,63.52
10:1:57 | 11-5-2024,18.44,63.29
10:2:57 | 11-5-2024,18.58,63.18
10:3:57 | 11-5-2024,18.70,62.60
10:4:57 | 11-5-2024,18.74,62.78
10:5:57 | 11-5-2024,18.84,62.41
10:6:57 | 11-5-2024,18.77,62.13
10:7:57 | 11-5-2024,18.73,62.29
10:8:57 | 11-5-2024,18.82,61.97
10:9:57 | 11-5-2024,18.87,61.89
10:10:57 | 11-5-2024,18.92,61.74
10:11:57 | 11-5-2024,18.94,61.76
10:12:57 | 11-5-2024,18.96,61.93
10:13:57 | 11-5-2024,19.11,62.01
10:14:57 | 11-5-2024,19.19,61.23
10:15:57 | 11-5-2024,19.22,60.83
10:16:57 | 11-5-2024,19.21,60.74
10:17:57 | 11-5-2024,19.25,60.49
10:18:57 | 11-5-2024,19.22,60.47
10:19:57 | 11-5-2024,19.28,60.71
10:20:57 | 11-5-2024,19.38,60.62
10:21:57 | 11-5-2024,19.38,60.30
10:22:57 | 11-5-2024,19.32,60.43
10:23:57 | 11-5-2024,19.28,60.77
10:24:57 | 11-5-2024,19.22,60.81
10:25:57 | 11-5-2024,19.26,61.11
10:26:57 | 11-5-2024,19.21,60.90
10:27:57 | 11-5-2024,19.23,61.14
10:28:57 | 11-5-2024,19.22,61.00
10:29:57 | 11-5-2024,19.28,61.28
10:30:57 | 11-5-2024,19.31,60.70
10:31:57 | 11-5-2024,19.32,60.42
10:32:57 | 11-5-2024,19.37,60.49
10:33:57 | 11-5-2024,19.35,60.44
10:34:57 | 11-5-2024,19.31,60.12
10:35:57 | 11-5-2024,19.30,60.10
10:36:57 | 11-5-2024,19.33,60.13
10:37:57 | 11-5-2024,19.34,60.23
10:38:57 | 11-5-2024,19.33,60.01
10:39:57 | 11-5-2024,19.36,59.96
10:40:57 | 11-5-2024,19.39,59.59
10:41:57 | 11-5-2024,19.33,59.43
10:42:57 | 11-5-2024,19.31,59.90
10:43:57 | 11-5-2024,19.32,59.70
10:44:57 | 11-5-2024,19.29,59.58
10:45:57 | 11-5-2024,19.23,59.56
10:46:57 | 11-5-2024,19.20,59.50
10:47:57 | 11-5-2024,19.08,59.17
10:48:57 | 11-5-2024,19.07,59.23
10:49:57 | 11-5-2024,19.08,59.73
10:50:57 | 11-5-2024,19.11,59.93
10:51:57 | 11-5-2024,19.12,59.90
10:52:57 | 11-5-2024,19.16,59.55
10:53:57 | 11-5-2024,19.14,59.62
10:54:57 | 11-5-2024,19.08,59.55
10:55:57 | 11-5-2024,19.13,59.55
10:56:57 | 11-5-2024,19.19,59.25
10:57:57 | 11-5-2024,19.22,58.97
10:58:57 | 11-5-2024,19.26,58.85
10:59:57 | 11-5-2024,19.26,58.58
11:0:57 | 11-5-2024,19.32,58.72
11:1:57 | 11-5-2024,19.36,58.23
11:2:57 | 11-5-2024,19.33,58.17
11:3:57 | 11-5-2024,19.36,58.42
11:4:57 | 11-5-2024,19.36,58.50
11:5:57 | 11-5-2024,19.35,58.48
11:6:57 | 11-5-2024,19.34,58.56
11:7:57 | 11-5-2024,19.39,58.89
11:8:57 | 11-5-2024,19.43,58.77
11:9:57 | 11-5-2024,19.48,58.67
11:10:57 | 11-5-2024,19.50,58.33
11:11:57 | 11-5-2024,19.61,58.26
11:12:57 | 11-5-2024,19.69,56.39
11:13:57 | 11-5-2024,19.77,56.67
11:14:57 | 11-5-2024,19.90,56.37
11:15:57 | 11-5-2024,19.95,55.28
11:16:57 | 11-5-2024,19.94,55.21
11:17:57 | 11-5-2024,19.94,55.20
11:18:57 | 11-5-2024,19.97,55.55
11:19:57 | 11-5-2024,20.02,55.54
11:20:57 | 11-5-2024,20.08,56.10
11:21:57 | 11-5-2024,20.10,55.52
11:22:57 | 11-5-2024,20.14,55.02
11:23:57 | 11-5-2024,20.06,54.59
11:24:57 | 11-5-2024,19.99,54.29
11:25:57 | 11-5-2024,19.92,54.24
11:26:57 | 11-5-2024,19.90,54.41
11:27:57 | 11-5-2024,19.86,55.10
11:28:57 | 11-5-2024,19.84,55.70
11:29:57 | 11-5-2024,19.81,56.11
11:30:57 | 11-5-2024,19.94,56.02
11:31:57 | 11-5-2024,20.04,54.93
11:32:57 | 11-5-2024,20.12,54.81
11:33:57 | 11-5-2024,20.21,54.95
11:34:57 | 11-5-2024,20.28,54.66
11:35:57 | 11-5-2024,20.35,54.74
11:36:57 | 11-5-2024,20.41,54.52
11:37:57 | 11-5-2024,20.48,53.71
11:38:57 | 11-5-2024,20.55,53.64
11:39:57 | 11-5-2024,20.60,53.67
11:40:57 | 11-5-2024,20.63,53.34
11:41:57 | 11-5-2024,20.64,53.42
11:42:57 | 11-5-2024,20.66,53.43
11:43:57 | 11-5-2024,20.67,52.83
11:44:57 | 11-5-2024,20.66,52.77
